filename,page,text,page_count,url
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,10,"CONFIDENT IAL hil

DEPARTMENT OF STATE
Memorandum of Conversation

DATE: June 19, 1968

SUBJECT: The Gase of Sirhan Bishara Sirhan

PARTICIPANTS: His Excellency Abdul Hamid Sharaf, Ambassador of Jordan
Mr. Robert B, Houghton, Country Director, NEA/ARN

COPIES TO; INR (10) s/s Embassy, Beirut
L SCA Embassy,London
4 ARN (3) Embassy, Amman
7? H Consulate General ,Jerusalem
U Embassy,Tel Aviv

The Jordan Ambassador called on me this morning at his request to discuss
the current status of the Sirhan Bishara Sirhan case in California, He was
particularly interested in discussing the implications to Sirhan's trial
should four Jordanian lawyers come to the United States to either assist
the defense of or actually to defend Sirhan in the courts, He said that
he was opposed to the lawyers' coming, as it would interject into the case
a political element, which we have all been endeavoring to avoid, He
mentioned that he had sent a strong message to his Government recommending
that if at all possible the lawyers be dissuaded from coming to the U, 5S,
for the above purpose, Now that the Federation of Lawyers in Amman had
apparently made a decision to do something about the Sirhan case (he
reminded me that the Federation was politically oriented), there was a
limit to how much influence the Jordan Government could exert on the
lawyers because they were now committed to take some action, He mentioned
that he was returning to Jordan for approximately a week in the next few
days and that he would do what he could about the situation. The best
that could be expected, however, would probably be to persuade the Lawyers
or the Federation to finance the hiring of a highly qualified American
lawyer and to nominate one of their own members to the United States to
act as observer during the trial, He was not even sure that this could be
arranged,

I told him that we felt strongly that the Jordanian lawyers should not come
to the U. S. for the very reason that he had offered. We, however, were

to some extent caught on the horns of a dilemma in trying to persuade the
lawyers against coming because we also did not want to open ourselves to
the charge that we were denying Sirhan the right to request a lawyer of

~~
NEA(ARN:RBMAYg ht on/me
(Mating Office and Officer)

CONFIDENT TAL

FORM ng 1954 Sete, en me
ar
a —s

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,11,"CONF IDENT TAL

@:; choice, which could include Jordanian lawyers. The Jordan Government
could probably state the concern we both shared more effectively than we
could, We were both interested in insuring that Sirhan received a fair
trial and that no political development enter the picture to prejudice a
fair trial, I told him that I hoped that he could state his case as
strongly as possible in Amman. He said he would,

He asked me when the trial began. After consulting with Mr, Neuman in L,
I informed him by telephone that on June 28 the defendant would have to
plead, i.e,, guilty, not guilty, etc. According to the law, the trial
must begin sixty days after the indictment, which I was informed was
around June 6 or 7. This period could be prolonged by agreement between
the defense and prosecuting attorneys, I told him that the District
Attorney in California ventured the guess that the trial would probably
begin one-and-a-half to two months after June 28,

The Ambassador called me subsequently and said that the Jordan Honorary
Consul George Zuraykat had contacted Sirhan on June 19, He said the
authorities treated the Honorary Consul very well, but the interview
resulted in Little more than the Consul's finding out that Sirhan was in
good health and was being treated well. A satisfactory conversation
between the two was prevented because, according to the Jordan Ambassador,
there was a glass partition between the Honorary Consul and Sirhan and the
Consul had to talk to him by telephone, The Honorary Consul was enjoined

that he had to speak in English or the conversation would be cut. The
Ambassador wondered if this were normal procedure and if it would have
made a difference if a member of his Embassy had tried to talk with Sirhan
rather than the Honorary Consul, I told him I was not certain of what the
law permitted, although I was somewhat surprised by the restrictions
imposed, I told him that I would consult with our Legal Adviser's Office
and would call him back,

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,12,"3] PS Tot DOR DAN-US/E/KA af

, YR POL G USKEMNELDY
OUTGOING TELEGRAM Department tate

INDICATE: [J COLLECT
CD cHAnce To CONFIDENTIAL

Classification
ACTION: Amembassy AMMAN PRIORITY 1S Junse 00 28

MFOR oc/T USE ONLY

Amembassy BEIRUT PRIORITY
Amembassy TEL AVIV ""
Amconsul JERUSALEM ""
Amembassy TRIPOLI ""

EBL ,

STATE VA
SUBJECT: irhan Case

l. Four or five Jordanian lawyers have reportedly been
requested by Jordanian Lawyers Association and Arab Lawyers
Federation to come to the United States to defend Sirhan
Bishara Sirhan, Press has reported that lawyers already in
touch with California Public Defenders' office.

2. Department has no knowledge of any visa applications by
these lawyers. Regarding their standing in the California
courts, we have referred press queries to California
authorities,

3. FYI In order for Jordanian lawyers to represent Sirhan
they would have to be admitted to practice by Superior Court

of California. Action on application for admission to practice

ai Tel. Ext. Telegraphic transmission and

by: 4 “a
L/NEA:RHNe if :eew/dmg 6/18/68 clessification approved »y.NEA/ARN - Robert B. Hough
femme NEA = Mr. Rockwel¢ (draft) AFN - Mr. Horan (info)
SCA - Mr. Smith? P/NEA - Nr. Wheelock (info)
| L - Mr. Salans)_ .
CONFIDENTIAL

Classification

FORM
Bas, DS-322

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,13,"Page__2 of telegram to Amembassy AMMAN ee

CONFIDENTIAL
e Classification

[ |

before that court in this case would lie in discretion of
trial judge. Judge could admit them as defense counsel or

as associate counsel. END FYI.

4. Should lawyers decide come to US, we would be confronted_”

by a dilemma. On the one hand we fear injection undesirable
political element into case were Jordanian lawyers to defend
Sirhan. Jordanian and Arab cause could suffer badly by over-
zealous efforts of Arab lawyers, however well motivated. On

the other hand, it is within Sirhan's constitutional right

to request lawyer of his choice, which could include Jordanian
lawyers as counsel and consequently would put USG and California
court in awkward situation if refused.

5. In circumstances, there would seem be three courses we

could follow. We could let nature take its course. Alternatively
Embassy could approach appropriate GOJ officials and point out
unfortunate political ramifications which could result if )
Jordanian lawyers were to represent Sirhan. Embassy could
suggest that GOJ attempt in its own interest to dissuade these
lawyers from pursuing their efforts on behalf Sirhan. Finally,

or if lawyers persist, GOJ might attempt to persuade them to

L _I

CONFIDENTIAL
Classification

FORM
FORM DS-322A

CONTINUATION SHEET

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,14,"Amembassy AMMAN

Page___>_of telegram to

CONFIDENTIAL
a Classification

-

choose one of their number, perhaps with assistance Jordanian |

Lawyers Association, to come to United States and attend trial
as observer in order to assure that trial being conducted
fairly or as associate counsel.

6. Department requests your views and suggestions soonest.

GP-3

L

CONFIDENTIAL
Classification

FORM 0S-322A

8-63
CONTINUATION SHEET

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,15,"yi

INDICATE. [2 couect

LI CHARGE TO

OUTGOING TELEGRAM Department‘of State a

Ds 7_/ DoRUAN- US/S/EHEN, SiH AY

b TA |
rs BISHAR A

L
Classification

ACTION: Amembassy AMMAN 15 Jun6o 23 MT

bor ocit use o

-INFO: Amembassy BELRUT
Amembassy TEL AVIV
Amconsul JERUSALEM
Amembassy TRIPOLI
¥EXE FBI

STATE

[PL gS] =

SUBJECT: Sirhan got |

REF; STATE 185891 and AMMAN 5400

1. Dept has noted June 19 FBIS report attributed Amman

radio that Prime Minister Talhouni met June 19 with lawyers
Atallah, Khalil, Baradii and Hawwa to discuss their intention
to come to U.S. to assist Sirhan. According to FBIS report,
result of meeting was cancellation of lawyers' proposed trip
and entrusting of possible further action to Arab Lawyers'
Federation whose Secgen may travel to U.S. on matter.

2. Jordanian Ambassador Sharaf called on Dept Officer June 19
to review various aspects of Sirhan case including proposed
travel of Jordanian lawyers to U.S. Sharaf (fuskedt /source)

confided that he had strongly advised GOJ to dissuade lawyers _|

Telegraphic transmission and

—
NEA/ARN - Robe?¢<B. Houghton

classification approved by:

FORM
6-65

CONFIDENTIAL

Classification

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,16,"Page _2 of telegram to___Ameffbassy AMMAN.

A
e Classification

-
from coming here. Sharaf shares our concern that Arab
lawyers initiative on behalf of Sirhan could inject
unfavorable political aspect into case. Talhouni's
action noted above may have been prompted by Sharaf's

recommendation.

3. Dept also informed that Lebanese (BEIRUT's 10225) and

Libyan lawyers have indicated interest in participation in
Sirhan's defenge. We view these gestures as most probably
publicity stunts.

4. Comment: Talhouni's apparent intervention in matter
appears for the time being to have partially circumscribed
efforts of Jordanian lawyers to inject themselves into
Sirhan case.

GP-3

L

CONFIDENTLAL
FORM 05-322A

8-63 Classification
CONTINUATION SHEET

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,17,"co RMED BY BS

LAW OFFICES
DANN, ROSENBAUM, BLOOM & KAUFMAN

SOL 4. 0ANN fe2zoO0 BPAVID STOTT BUILDING

FRANK ROSENBAUM :

LESLIE 0. 8LOOM : DETROIT, MICHIGAN 48226 ;

BERNARD L. KAUFMAN : WOopware |-'003
WILLIAM APPEL ‘

——
HARRY SLAVIN June 19, 1968
HENRY 4. KROMIN

FAERBERIGK 8B. 60.8 -

JOHN SAFRAN

STUART H. BRICKNER

wake. |
CSecratan> of State ' ' Re: Sirhan B. Sirhan

=

aad

Washington
Dear Mr. Secratarys

As attorney who formerly represented Jack Ruby, I see many parallels
between Oswald's assassination of President Kennedy and Sirhan's
assassination of Senator Kennedy.

One of these similarities is the hate and prejudice of Anti-Semitism
that led to each of these outrageous murders, (For a few factual
details see specific references to Anti-Semitism in written Opinion
of Texas Court of Appeals for reversing Ruby conviction and ""Trial of
Jack Ruby"" by Kaplan & Waltz""),

Sirhan is not the only Arab guilty of murder. Guilt is not restricted

to the one who pulled the trigger. Guilt includes all those who. triggered
Sirhan's mind to act and caused him to suffer from irrational impulses, ¥
irresistible pressures and mental disturbances that culminated into an

act of violence. Those Arab mis-leaders like Nasser who poisoned and
polluted Sirhan's mind by filling him with the vicious hate and prejudice
of Anti-Semitism (Anti-Zionism) are no less guilty than Sirhan. ,

‘L

}
u

on var:

Many Arabs like Sirhan have been misled to believe that Israel is their
enemy and the cause of their enslavement and poverty; that the mere ™
existence of an Israel in the Middle East, regardless of its size or Ly
boundaries, prevents Nasser from establishing the entire Middle East into? |
a United Arab Republic that he claims would solve all Arab problems. >
This Nazi-type..of propaganda has led to many irrational acts of violence .
and tragic murders similar to the recent Kennedy assassination.

Not unlike Hitler, these Nassers have exploited and converted a natural
brotherly love and friendship that previously existed between Jews and
Arabs into enmity, hate and murder; contrary to the Golden Era; contrary
to Kind Feisal's letter to Frankfurter and his agreement with Weitzman;

\ contrary to the very teachings of Mohammed and his Holy Koran; and con-

trary to the Arabs own best interests.

The Sirhans were converted 'Christian-Arabs' Living among Moslems in Israe
and constantly subjected to and blinded by Nassar's false vicous propogandé
What could be more confusing and frustrating?

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,18,"Sirhan is so mixed up about his Arab Nationalism that he doesn't even know
nat his ancestors were not Jordanians, Jordan was only recently artificially
ereated after his father was born, Jordan was carved out of the area for

the proposed Re-establishment of the Jewish State,

Sizhan's Anti-Zionism was merely another form of An€i-Semitism. Limited
space here prevents a detailed discussion of Sirhan's political paranoic
Anti-Semitic Anti-Zionism. Suffice to say that the recent re-establishment
of Israel could not be, and is not, responsible for the slavery and poverty
suffered by the Arabs during the last 2000 years. Some Arab States are over
1000 miles away from Israel.

Sixhan didn't stop to realize that Israel (Palestine) was a Jewish state over
3000 years ago and that it was never at any time in all history, an Arab
National Homeland. Nor that there is no ‘conflict of interest' between
Little Israel and the many vast Arab countries. But there are definite
‘conflicts of interest' between the different Arab Leaders and the intrigues
of various Foreign powers competing with eaci. other to exploit, missionize
and dominate the Arabs (vis a vis Russian, Vatican and Oil Barons).

is impossible to compare ""on one foot"" the respective rights and plight
of the hundreds of thousands of Jewish Refugees from Arab countries, as
against the claims of the Fugitives that Sirhan prefers to call ""Arab

Refugees"" except to say that “War is Hell'' and creates problems that only
Peace can solve,

The Sirhans twisted the Arab proverb: ""He who befriends my friend is also
my friend"" into ""He who supports my enemy is also my enemy,'' Therefore,
Nasser-propagandized Arabs believe they must murder every Israeli, or any
American like Senator Kennedy who supported Israel.

if there were no Jews in the United States, it would still,behoove our
Government to support a Democratic state like Israel to het establish
World peace and freedom, and to protect our own American interests in the
Middle East. .

Genocide that has caused the murder of millions of innocent people feeds
on fanatic national and religious hates and prejudices. Therefore, anyone
who teaches or encourages Anti-Semitism (Anti-Zionism), be it nation,
Church, or individual, aided, abetted and are no less guilty than Si: Sixhan
in the ""malicious premeditated murder of United States Senator Robert F.
Kennedy.

Sincerely,

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,19,"FORM p56 .1563 DEPARTMENT OF STATE CONTROL NO.
12-03 . EXECUTIVE SECRETARIAT 7 cD

(To Remain With Correspondence) S/S 9355

Ltr to S fm DANN dtd 6/19 re Sirhan B. Sirhan assassination of
Senator Robert Kennedy.

ACTION

*Prempt handling is essential. Return basic correspondence with reply. If delayed call telephone extension below.

WA For appropriate action.

\ For direct reply. Comeback copy required

A response for signature by the
Prepare reply.
Clear with

Prepare a
Refer to White House request of
Due in S/S by

For your information.

REMARKS

PCD: NOTE - Copy of attached letter also received by
Mr. Donnelley recently and sent to you for handling.

COPIES TO

NEA - Mr. Scotes (w/att)

Mr. Shepard X7552

SECRETARIAT STAFF

EXT.

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,20,"UNCLASSIFIED 784

PAGE @) TRIPOL “3986 18113442

22
ACTION NEA 15

INGO AF 99s+GPM OksNOC 18+SP B2,5S 2%sRSC Bilal B3sH AeeP BS4oUSIE GO,

INR B7sCIAE B2eNSA O2sD0DE 002362 41, /080 N

ee ee eee ee ee)

L@sfiereZ JUN 68
eMEMRASSY TRIPOLI
SEESTATE WASHDC PRBe

UNCLAS TRIPOL YT 3986 qe! ‘6 .
JOTMT EMSASSY/US TS de 7

UNDER HEADLINE, “PUBLICITY ASPECTS OF SIRHAN TRIAL"",
ARAPTC DAILY AL YOWM SUGGESTS THAT 4RAaBS SHOULD TAKE
TNTRTATIVEs RATHER THAN BE ON DEFENSIVE, IN TRIAL AS
FaR AS PUBLICITY IS CONCERNED» THE FAPER STRONGLY
CONDEMNS ASSASSINATION"" AS A MATTER OF PRINCIPLE AND
POR HUMAN REASONS.» BUT ""AS LONG AS CRIME HAS BEEN
COMMITTED AND AS LONG AS ALLEGED MUFPERER IS AN
ARAP AND BECAUSE THERE IS NO PROOF Fr ANY
CONSPIRACY
A-ABS SHOULD Také OPPORTUNITY OF TRIAL
SELL THEIR STORY REGARDING PALESTINE QUESTION TO
FATE ANS+ ZIONISTS,» THE PAPER STATESs ARE ALREADY
*SSUE TO FURTHER THEIR PROPAGANDA« NEWSOM

UNCLASSIr 1&0

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,21,"Ps 7-1 JORUVANUS/SIRHAN, SHRM Bisa tA
184336

OUTGOING TELEGRAM Department of State

INDICATE; () CouLect

C0 cHarce
. CONFIDENTAL 7 7/ _ a

Classification

™ For oc/T USE ONLY

—__— STATE

|

Classified pouch K2-1844, Inv. C-072, leaving Department ~~
June 17 contains, in envelope addressed to Ambassador, sealed CS

letter to be delivered to Bishara Salameh Sirhan from Richard N
OS
S. Buckley, Public Defender, Los Angeles, S/S Registry No. eG

Pouch expected arrive June 2U-21. Please acknowledge
~time of
receipt and confirm/delivery ska to Sirhan.

Drafted b:

6/8 . JWD KY. Telegraphic transmission and S/S

classification approved by:

CONFIDENTIAL

FORM y¢ 399 Classification

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,22,"PS 7-1 cF0Rn ant-Uds St 6NAG
Sitheal E/shana

Department of State TELEGRAM
ag

CONFIDENTIAL 2ag
PAGE @! BEIRUT 10225 1716572
47
ACTION NEA 15
INFO SS 2@,SP @2,L 32H B2sP B4yUSIA L@sNSC. 1GseINR A@7ECIAE GOsNSA B2zy
RSR @1,RSC @14/879 wW
R ‘7!516Z JUN 68
FM AMEMBASSY BEIRUT
TO SECSTATE WASHDC 54@e
INFO AMEMBASSY AMMAN
AMCONSUL JERUSALEM
CONF 1 0E NT 1 AL BEIRUT yee25

SUBJECT: SIRHAN TRIAL

SL2CC LP HIAP

fa JUNE 13 LEBANESE ATTORNEYS MOUSSA PRINCE AND AaBNUL
HAMID EL=AHDAB CALLED AT EMBASSY TO REQUEST ASSISTANCE
IN CONTACTING CALIFORNIA AUTHORITIES TO OBTAIN
FULL DETAILS RE BACKGROUND OF KENNEDY ASSASSINATION.
THEY BELIEVE MIDDLE EAST POLITICAL SITUATION MAY WELL
HAVE BEEN A FACTOR MOTIVATING SIRHAN AND THEY BELIEVE
IT IMPERATIVE SIRHAN HAVE: BENEFIT ARAB ATTORNEYS TO

_ INSURE PROPOER DEFENSEe THEY WISH AUTHORITY TALK TO

“ STRKAN IN ORDER pETERMINEWHETHER THEY COULD PARTICIPATE
HIS DEFENSEs THEY LEFT aT EMBASSY WRITTEN MEMO TO
AMBASSADOR REQUESTING EMBASSY'S ASSISTANCE IN FOREGOINGs

@- EMBOFF TOLD PRINCE EMBASSY COULD NOT SE OF ASSISTANCE
THIS MASTER AND SUGGESTED HE COMMUNICATE DIRECTLY WITH
WILRUR LCITiLEFIELDs WHICH WE UNDERSTAND HE SURSEQUENTLY DID.

3. JUNE 17 EMBASSY LEARNED THaT PRINCE ANC EL°AHDAB GAVE
COPIES THEIR MEMO TO REPS MAJOR WIMQ SEGMLCES« FURTHERMORE
THEY INTERVIEWED BY LA TIMES ANDCHRISTIAN SCIENCE MONITOR REPS
AND TAPED SHORT INTERVIEW FOR ABC.

4s PRINCE REGARDED LOCALLY AS ONE OF BETTER LEBANESE
CRIMINAL LAWYERSes BOTH HE AND EL*AHDAD aLSO ACTIVE IN
LEBANESE YOUNG LAWYERS LEAGUE+ EMBASSY ASSUMES THEIR
MOVE ESSENTIALLY STUNT TO SEEK PUBLICITY«

PORT ER.

CONFIDENTIAL

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,23,"PS 77 SORDAN- Uf. RYAN, S/PBAN
0) ae Loe 184216
OUTGOING TELEGRAM Department of State BISHARA

Haba 5 coiecr ' *
CHARGE TO .
. CONFIDENTIAL /# >

Classification

m FoR oc/T USE GNLY

ACTION: Amconsul JERUSALEM PRIORITY
Amembassy TEL AVIV "" | 5 JUN 68 20 0 |
Amembassy AMMAN
Amembassy BEIRUT
Amembassy NICOSIA

STATE

SUBJECT: Sirhan Case

UNeA38/

REF: STATE 182633; JERUSALEM 1399

1. If Bishara Sirhan is otherwise eligible, you should grant visa.

2. Should Sirhan inquire or seem receptive to advice re security
arrangements, you should inform him that as he knows from press reports
Senator Kennedy's assassination has aroused deep feeling within the
United States. Bearing this in mind, we will undertake to notify

local police authorites of his itinerary if he wishes us to do so,

3. FYI. Dept of Justice is informing Sirhan's lawyer in California

of possibility

Dix posetiskx/Sirhan's father may apply for visa to the United States
&

6 and that if he is otherwise eligible we will grant visa. Lawyer also
being

Xba told that if he would like send message to Sirhan's father, we

‘« it

$ would be willing transmitAmasegex END FYL.

4, FOR AMMAN. Should Sirhan apply for visa, you should approach GOJ
and not rpt not on behalf of USG

with recommendation that someone from GOJ on his own behalf/should say

following.to Sirhan;

E ” rn ¥ JUSTICE - Mr. Xymoh Vinson,

S¥/PRS - Mr. Tully | L/NEA - Mr. Wehm P - Mr. Bop bps I”
NEA/TIAL - Mr, Athedtbh}

. CONFIDENTIAL

“FORM ys. 399 Classification

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,24,"- -

nge___2° of telegranfto_Améonsul JERUSALEM, Amembassies TEL AVIV, AMMAN, BEIRUT,
NICOSIA

-

CONFIDENTIAL _
Classification

~

""As you know, your son's trial will take place shortly in
the United States. In order to protect his right to a fair
trial we suggest that you be very careful in what you say
publicly about the case, at least until you talk to your

son's Lawyer.""

‘L

CONFIDENTIAL

FORM
DS-322A Classification

8-63
CONTINUATION SHEET

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,25,"PS TV JORDAN -U Y SAHA, 5 Ae""
184

»
a
OUTGOING TELEGRAM Department of State BISHARA
INDICATE: CJ couscr 2
@ Classification °
o
Oisin” | ACTION:  Amconsul JERUSALEM PRIORITY 5
Amembassy TEL AVIV "" WS Jsh 20 Ole
Infor Amembassy AMMAN ""
— Amembassy BEIRUT ""
Amembassy NICOSIA "" |
™
STATE S
SUBJECT: Sirhan Case Ro
~
REF: STATE 182633; JERUSALEM 1399 WY

1. If Bishara Sirhan is otherwise eligible, you should grant visa.

2. Should Sirhan inquire or seem receptive to advice re security

arrangements, you should inform him that as he knows from press reports

Senator Kennedy's assassination has aroused deep feeling within the

United States. Bearing this in mind, we will undertake to notify

local police authorites of his itinerary if he wishes us to do so,

3. FYI. Dept of Justice is informing Sirhan's lawyer in California
of possibility .
phax posextisix/Sirhan's father may apply for visa to the United States

\é and that if he is otherwise eligible we will grant visa. Lawyer also
being
a xbuexy/ told that if he would like send message to Sirhan's father, we
it.
$ would be willing transmit Avexsagex END FYI.

4. FOR AMMAN. Should Sirhan apply for visa, you should approach GOJ
and not rpt not on behalf of USG
with recommendation that someone from GOJ on his own behalf/should say

following to Sirhan:

_

Dratted by: TKI Tel. Ext. | Telegraphic transmission ond N@A - William J. Hand Leg

NEA: ‘William : Handley :dmg 6/15/68} 3255 | ctessitication approved by: “*
SCA"". Mr. Smithf NEA/ARN - Mr. HopGtWon — aexeoBesishorern | OOPS!
NEA - Mr. Battle ” ff USIA - Mr. Caytedd JUSTICE - Mr. 23mh Vinsog
SY/PRS - Mr. Tully | &M L/NEA - Mr. whet P - Mr, POP gp? oh
NEA/IAL - Mr. Athe

CONFIDENTIAL
Classification

bee’ DS-322

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,26,"meoensul JERVSALEM Amembassies TEL AVIV

of telegram ty Amconsul JERUSALEM, Amembassies TEL AVIV, AMMAN, BEIRUT,

NICOSIA
F ra
-CONEL IDENTIAL
Classtfication

""As you know, your son's trial will take place shortly in

the United States. In order to protect his right to a fair

trial we suggest that you be very careful in what you Say

publicly about the case, at least until you talk to your

son's Lawyer.""

vL

CONFIDENTIAL

FORM
DS-322A Classification

8-63
CONTINUATION SHEET

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,27,"— Ce A yy a a EE a EE A EE ae a oe eg A ee ge

37 POL 6 UW S/KEMNE DY, Kebeky
« ee Department vet State TELEGR f

CONFIDENTIAL $537
PAGE G1 TEL AV ph128 | 498562

f2
ACTION NEA [5

INFO EUR eee 2gsSY O3,USIE OO» CIAE @@,00DE @0+INR @B7sNSAE aasP Bas”

RSc @1; PASR of /066 Ww
PR 14@84@Z JUN 68
FM AMEMBASSY TEL AVIV
TO SECSTATE WASHDC PRIORITY 4044
INFO AMEMBASSY LONDON

CONF ITOENTIAL TEL AVIV 4128,
ao J

JOINT STATE/USIS MESSAGE |‘. te!

2 Xr-
REFs STATE 1826271 LONDON ‘9869

UPI'S TEL AVIV CORRESPONDENT SIMON TELLS US HE HAS JUST ;
FILED’ STORY ON TALK WITH SIRHAN'S FATHER WHICH EFFECTIVELY - °
SHOOTS DOWN KIMCHE STORY (LONDON REFTEL).+ BOTH SIRHAN'S
FATHER AND A FORMER SCHOOL! TEACHER OF HIS DENY SIRHAN EVER
MARRIED ANO STATE OTHER DETAILB VERY IMPROBABLE*® SIMON
SPECULATES KIMCHE MAY HAVE. GOTTEN HIS STORY FROM BEIRUT
SOURCES AND POINTS OUT THERE VERY WELL MAY BE ANOTHER

SIRHAN WHO HAS PERSONAL. HISTORY ALONG LINES. REPORTED BY
IMCHE «

GP-3+* BARBOUR

CONF'TDENTIAL

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
